"","...1","t_year","year","Date","Location","Sublocation","Block","Treatment","Treatment_ID","Subplot","Microtopography","Total","Notat","Sph_sp","cover","Proportion","cover_no0","cover_int","cover_no1"
"4629",4629,3,2023,2023-09-07,"BSM",1,1,"S","S2",1,NA,45,NA,"Sph bal",0,0,0.01,0,0
"4630",4630,3,2023,2023-09-07,"BSM",1,1,"S","S2",1,NA,45,NA,"Sph rip",0,0,0.01,0,0
"4631",4631,3,2023,2023-09-07,"BSM",1,1,"S","S2",1,NA,45,NA,"Sph cf",0,0,0.01,0,0
"4632",4632,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph ang",15,0.5,15,15,15
"4633",4633,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph cap",8,0.266666666666667,8,8,8
"4634",4634,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph ten",5,0.166666666666667,5,5,5
"4635",4635,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph pap",2,0.0666666666666667,2,2,2
"4636",4636,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph div",0,0,0.01,0,0
"4637",4637,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph rus",0,0,0.01,0,0
"4638",4638,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph com",0,0,0.01,0,0
"4639",4639,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph maj",0,0,0.01,0,0
"4640",4640,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph bal",0,0,0.01,0,0
"4641",4641,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph rip",0,0,0.01,0,0
"4642",4642,3,2023,2023-09-07,"BSM",1,1,"S","S2",2,NA,30,NA,"Sph cf",0,0,0.01,0,0
"4643",4643,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph ang",9,0.6,9,9,9
"4644",4644,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph cap",1,0.0666666666666667,1,1,1
"4645",4645,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph ten",0,0,0.01,0,0
"4646",4646,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph pap",2,0.133333333333333,2,2,2
"4647",4647,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph div",0,0,0.01,0,0
"4648",4648,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph rus",0,0,0.01,0,0
"4649",4649,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph com",0,0,0.01,0,0
"4650",4650,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph maj",0,0,0.01,0,0
"4651",4651,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph bal",0,0,0.01,0,0
"4652",4652,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph rip",3,0.2,3,3,3
"4653",4653,3,2023,2023-09-07,"BSM",1,1,"S","S2",3,NA,15,NA,"Sph cf",0,0,0.01,0,0
"4654",4654,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph ang",10,0.454545454545455,10,10,10
"4655",4655,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph cap",2,0.0909090909090909,2,2,2
"4656",4656,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph ten",10,0.454545454545455,10,10,10
"4657",4657,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph pap",0,0,0.01,0,0
"4658",4658,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph div",0,0,0.01,0,0
"4659",4659,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph rus",0,0,0.01,0,0
"4660",4660,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph com",0,0,0.01,0,0
"4661",4661,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph maj",0,0,0.01,0,0
"4662",4662,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph bal",0,0,0.01,0,0
"4663",4663,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph rip",0,0,0.01,0,0
"4664",4664,3,2023,2023-09-07,"BSM",1,1,"S","S2",4,NA,22,NA,"Sph cf",0,0,0.01,0,0
"4665",4665,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph ang",12,0.342857142857143,12,12,12
"4666",4666,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph cap",10,0.285714285714286,10,10,10
"4667",4667,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph ten",5,0.142857142857143,5,5,5
"4668",4668,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph pap",8,0.228571428571429,8,8,8
"4669",4669,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph div",0,0,0.01,0,0
"4670",4670,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph rus",0,0,0.01,0,0
"4671",4671,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph com",0,0,0.01,0,0
"4672",4672,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph maj",0,0,0.01,0,0
"4673",4673,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph bal",0,0,0.01,0,0
"4674",4674,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph rip",0,0,0.01,0,0
"4675",4675,3,2023,2023-09-07,"BSM",1,2,"S","S1",1,NA,35,NA,"Sph cf",0,0,0.01,0,0
"4676",4676,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph ang",15,0.441176470588235,15,15,15
"4677",4677,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph cap",10,0.294117647058824,10,10,10
"4678",4678,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph ten",3,0.0882352941176471,3,3,3
"4679",4679,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph pap",6,0.176470588235294,6,6,6
"4680",4680,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph div",0,0,0.01,0,0
"4681",4681,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph rus",0,0,0.01,0,0
"4682",4682,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph com",0,0,0.01,0,0
"4683",4683,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph maj",0,0,0.01,0,0
"4684",4684,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph bal",0,0,0.01,0,0
"4685",4685,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph rip",0,0,0.01,0,0
"4686",4686,3,2023,2023-09-07,"BSM",1,2,"S","S1",2,NA,34,NA,"Sph cf",0,0,0.01,0,0
"4687",4687,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph ang",10,0.333333333333333,10,10,10
"4688",4688,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph cap",10,0.333333333333333,10,10,10
"4689",4689,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph ten",5,0.166666666666667,5,5,5
"4690",4690,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph pap",5,0.166666666666667,5,5,5
"4691",4691,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph div",0,0,0.01,0,0
"4692",4692,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph rus",0,0,0.01,0,0
"4693",4693,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph com",0,0,0.01,0,0
"4694",4694,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph maj",0,0,0.01,0,0
"4695",4695,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph bal",0,0,0.01,0,0
"4696",4696,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph rip",0,0,0.01,0,0
"4697",4697,3,2023,2023-09-07,"BSM",1,2,"S","S1",3,NA,30,NA,"Sph cf",0,0,0.01,0,0
"4698",4698,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph ang",1,0.1,1,1,1
"4699",4699,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph cap",4,0.4,4,4,4
"4700",4700,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph ten",0,0,0.01,0,0
"4701",4701,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph pap",5,0.5,5,5,5
"4702",4702,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph div",0,0,0.01,0,0
"4703",4703,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph rus",0,0,0.01,0,0
"4704",4704,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph com",0,0,0.01,0,0
"4705",4705,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph maj",0,0,0.01,0,0
"4706",4706,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph bal",0,0,0.01,0,0
"4707",4707,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph rip",0,0,0.01,0,0
"4708",4708,3,2023,2023-09-07,"BSM",1,2,"S","S1",4,NA,10,NA,"Sph cf",0,0,0.01,0,0
"4709",4709,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph ang",20,0.512820512820513,20,20,20
"4710",4710,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph cap",12,0.307692307692308,12,12,12
"4711",4711,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph ten",5,0.128205128205128,5,5,5
"4712",4712,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph pap",2,0.0512820512820513,2,2,2
"4713",4713,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph div",0,0,0.01,0,0
"4714",4714,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph rus",0,0,0.01,0,0
"4715",4715,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph com",0,0,0.01,0,0
"4716",4716,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph maj",0,0,0.01,0,0
"4717",4717,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph bal",0,0,0.01,0,0
"4718",4718,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph rip",0,0,0.01,0,0
"4719",4719,3,2023,2023-09-07,"BSM",1,2,"S","S2",1,NA,39,NA,"Sph cf",0,0,0.01,0,0
"4720",4720,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph ang",15,0.375,15,15,15
"4721",4721,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph cap",13,0.325,13,13,13
"4722",4722,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph ten",5,0.125,5,5,5
"4723",4723,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph pap",7,0.175,7,7,7
"4724",4724,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph div",0,0,0.01,0,0
"4725",4725,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph rus",0,0,0.01,0,0
"4726",4726,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph com",0,0,0.01,0,0
"4727",4727,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph maj",0,0,0.01,0,0
"4728",4728,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph bal",0,0,0.01,0,0
"4729",4729,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph rip",0,0,0.01,0,0
"4730",4730,3,2023,2023-09-07,"BSM",1,2,"S","S2",2,NA,40,NA,"Sph cf",0,0,0.01,0,0
"4731",4731,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph ang",18,0.514285714285714,18,18,18
"4732",4732,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph cap",9,0.257142857142857,9,9,9
"4733",4733,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph ten",3,0.0857142857142857,3,3,3
"4734",4734,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph pap",5,0.142857142857143,5,5,5
"4735",4735,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph div",0,0,0.01,0,0
"4736",4736,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph rus",0,0,0.01,0,0
"4737",4737,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph com",0,0,0.01,0,0
"4738",4738,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph maj",0,0,0.01,0,0
"4739",4739,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph bal",0,0,0.01,0,0
"4740",4740,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph rip",0,0,0.01,0,0
"4741",4741,3,2023,2023-09-07,"BSM",1,2,"S","S2",3,NA,35,NA,"Sph cf",0,0,0.01,0,0
"4742",4742,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph ang",8,0.32,8,8,8
"4743",4743,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph cap",7,0.28,7,7,7
"4744",4744,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph ten",3,0.12,3,3,3
"4745",4745,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph pap",3,0.12,3,3,3
"4746",4746,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph div",1,0.04,1,1,1
"4747",4747,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph rus",0,0,0.01,0,0
"4748",4748,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph com",3,0.12,3,3,3
"4749",4749,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph maj",0,0,0.01,0,0
"4750",4750,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph bal",0,0,0.01,0,0
"4751",4751,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph rip",0,0,0.01,0,0
"4752",4752,3,2023,2023-09-07,"BSM",1,2,"S","S2",4,NA,25,NA,"Sph cf",0,0,0.01,0,0
"4753",4753,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph ang",25,0.255102040816327,25,25,25
"4754",4754,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph cap",30,0.306122448979592,30,30,30
"4755",4755,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph ten",13,0.13265306122449,13,13,13
"4756",4756,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph pap",30,0.306122448979592,30,30,30
"4757",4757,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph div",0,0,0.01,0,0
"4758",4758,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph rus",0,0,0.01,0,0
"4759",4759,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph com",0,0,0.01,0,0
"4760",4760,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph maj",0,0,0.01,0,0
"4761",4761,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph bal",0,0,0.01,0,0
"4762",4762,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph rip",0,0,0.01,0,0
"4763",4763,3,2023,2023-09-07,"BSM",1,3,"S","S1",1,NA,98,NA,"Sph cf",0,0,0.01,0,0
"4764",4764,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph ang",5,0.5,5,5,5
"4765",4765,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph cap",2,0.2,2,2,2
"4766",4766,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph ten",2,0.2,2,2,2
"4767",4767,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph pap",1,0.1,1,1,1
"4768",4768,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph div",0,0,0.01,0,0
"4769",4769,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph rus",0,0,0.01,0,0
"4770",4770,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph com",0,0,0.01,0,0
"4771",4771,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph maj",0,0,0.01,0,0
"4772",4772,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph bal",0,0,0.01,0,0
"4773",4773,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph rip",0,0,0.01,0,0
"4774",4774,3,2023,2023-09-07,"BSM",1,3,"S","S1",2,NA,10,NA,"Sph cf",0,0,0.01,0,0
"4775",4775,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph ang",30,0.428571428571429,30,30,30
"4776",4776,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph cap",20,0.285714285714286,20,20,20
"4777",4777,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph ten",10,0.142857142857143,10,10,10
"4778",4778,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph pap",10,0.142857142857143,10,10,10
"4779",4779,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph div",0,0,0.01,0,0
"4780",4780,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph rus",0,0,0.01,0,0
"4781",4781,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph com",0,0,0.01,0,0
"4782",4782,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph maj",0,0,0.01,0,0
"4783",4783,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph bal",0,0,0.01,0,0
"4784",4784,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph rip",0,0,0.01,0,0
"4785",4785,3,2023,2023-09-07,"BSM",1,3,"S","S1",3,NA,70,NA,"Sph cf",0,0,0.01,0,0
"4786",4786,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph ang",30,0.375,30,30,30
"4787",4787,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph cap",25,0.3125,25,25,25
"4788",4788,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph ten",15,0.1875,15,15,15
"4789",4789,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph pap",10,0.125,10,10,10
"4790",4790,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph div",0,0,0.01,0,0
"4791",4791,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph rus",0,0,0.01,0,0
"4792",4792,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph com",0,0,0.01,0,0
"4793",4793,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph maj",0,0,0.01,0,0
"4794",4794,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph bal",0,0,0.01,0,0
"4795",4795,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph rip",0,0,0.01,0,0
"4796",4796,3,2023,2023-09-07,"BSM",1,3,"S","S1",4,NA,80,NA,"Sph cf",0,0,0.01,0,0
"4797",4797,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph ang",18,0.45,18,18,18
"4798",4798,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph cap",10,0.25,10,10,10
"4799",4799,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph ten",5,0.125,5,5,5
"4800",4800,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph pap",2,0.05,2,2,2
"4801",4801,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph div",0,0,0.01,0,0
"4802",4802,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph rus",0,0,0.01,0,0
"4803",4803,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph com",0,0,0.01,0,0
"4804",4804,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph maj",0,0,0.01,0,0
"4805",4805,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph bal",5,0.125,5,5,5
"4806",4806,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph rip",0,0,0.01,0,0
"4807",4807,3,2023,2023-09-07,"BSM",1,3,"S","S2",1,NA,40,NA,"Sph cf",0,0,0.01,0,0
"4808",4808,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph ang",30,0.428571428571429,30,30,30
"4809",4809,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph cap",15,0.214285714285714,15,15,15
"4810",4810,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph ten",17,0.242857142857143,17,17,17
"4811",4811,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph pap",5,0.0714285714285714,5,5,5
"4812",4812,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph div",0,0,0.01,0,0
"4813",4813,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph rus",0,0,0.01,0,0
"4814",4814,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph com",3,0.0428571428571429,3,3,3
"4815",4815,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph maj",0,0,0.01,0,0
"4816",4816,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph bal",0,0,0.01,0,0
"4817",4817,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph rip",0,0,0.01,0,0
"4818",4818,3,2023,2023-09-07,"BSM",1,3,"S","S2",2,NA,70,NA,"Sph cf",0,0,0.01,0,0
"4819",4819,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph ang",1,0.333333333333333,1,1,1
"4820",4820,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph cap",0,0,0.01,0,0
"4821",4821,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph ten",0,0,0.01,0,0
"4822",4822,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph pap",2,0.666666666666667,2,2,2
"4823",4823,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph div",0,0,0.01,0,0
"4824",4824,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph rus",0,0,0.01,0,0
"4825",4825,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph com",0,0,0.01,0,0
"4826",4826,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph maj",0,0,0.01,0,0
"4827",4827,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph bal",0,0,0.01,0,0
"4828",4828,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph rip",0,0,0.01,0,0
"4829",4829,3,2023,2023-09-07,"BSM",1,3,"S","S2",3,NA,3,NA,"Sph cf",0,0,0.01,0,0
"4830",4830,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph ang",23,0.2875,23,23,23
"4831",4831,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph cap",20,0.25,20,20,20
"4832",4832,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph ten",15,0.1875,15,15,15
"4833",4833,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph pap",20,0.25,20,20,20
"4834",4834,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph div",0,0,0.01,0,0
"4835",4835,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph rus",0,0,0.01,0,0
"4836",4836,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph com",0,0,0.01,0,0
"4837",4837,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph maj",0,0,0.01,0,0
"4838",4838,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph bal",2,0.025,2,2,2
"4839",4839,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph rip",0,0,0.01,0,0
"4840",4840,3,2023,2023-09-07,"BSM",1,3,"S","S2",4,NA,80,NA,"Sph cf",0,0,0.01,0,0
"4841",4841,3,2023,2023-09-07,"BSM",1,4,"S","S1",1,NA,65,NA,"Sph ang",15,0.230769230769231,15,15,15
"4842",4842,3,2023,2023-09-07,"BSM",1,4,"S","S1",1,NA,65,NA,"Sph cap",25,0.384615384615385,25,25,25
"4843",4843,3,2023,2023-09-07,"BSM",1,4,"S","S1",1,NA,65,NA,"Sph ten",15,0.230769230769231,15,15,15
"4844",4844,3,2023,2023-09-07,"BSM",1,4,"S","S1",1,NA,65,NA,"Sph pap",10,0.153846153846154,10,10,10
"4845",4845,3,2023,2023-09-07,"BSM",1,4,"S","S1",1,NA,65,NA,"Sph div",0,0,0.01,0,0
"4846",4846,3,2023,2023-09-07,"BSM",1,4,"S","S1",1,NA,65,NA,"Sph rus",0,0,0.01,0,0
